Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1981","1981","kg CO2eq/kg product","2.5674","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1982","1982","kg CO2eq/kg product","2.557","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1983","1983","kg CO2eq/kg product","2.5419","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1984","1984","kg CO2eq/kg product","2.5668","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1985","1985","kg CO2eq/kg product","2.5954","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1986","1986","kg CO2eq/kg product","2.6513","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1987","1987","kg CO2eq/kg product","2.6596","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1988","1988","kg CO2eq/kg product","2.6611","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1989","1989","kg CO2eq/kg product","2.6938","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1990","1990","kg CO2eq/kg product","2.6233","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1991","1991","kg CO2eq/kg product","2.7528","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1992","1992","kg CO2eq/kg product","2.6212","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1993","1993","kg CO2eq/kg product","2.5837","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1994","1994","kg CO2eq/kg product","2.6222","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1995","1995","kg CO2eq/kg product","2.6707","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1996","1996","kg CO2eq/kg product","2.6402","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1997","1997","kg CO2eq/kg product","2.6683","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1998","1998","kg CO2eq/kg product","2.616","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","1999","1999","kg CO2eq/kg product","2.7246","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","2000","2000","kg CO2eq/kg product","2.6663","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","2001","2001","kg CO2eq/kg product","2.5827","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","2002","2002","kg CO2eq/kg product","2.6109","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","2003","2003","kg CO2eq/kg product","2.5785","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","2004","2004","kg CO2eq/kg product","2.5611","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","2005","2005","kg CO2eq/kg product","2.5745","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","2006","2006","kg CO2eq/kg product","2.5665","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","2007","2007","kg CO2eq/kg product","2.4762","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","2008","2008","kg CO2eq/kg product","2.4728","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","2009","2009","kg CO2eq/kg product","2.5167","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","2010","2010","kg CO2eq/kg product","2.5265","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","2011","2011","kg CO2eq/kg product","2.5499","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","2012","2012","kg CO2eq/kg product","2.6059","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","2013","2013","kg CO2eq/kg product","2.5529","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","2014","2014","kg CO2eq/kg product","2.5005","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","2015","2015","kg CO2eq/kg product","2.5982","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","1020","Milk, whole fresh goat","2016","2016","kg CO2eq/kg product","2.8596","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1961","1961","kg CO2eq/kg product","103.2366","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1962","1962","kg CO2eq/kg product","101.1451","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1963","1963","kg CO2eq/kg product","100.0774","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1964","1964","kg CO2eq/kg product","101.5181","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1965","1965","kg CO2eq/kg product","100.6839","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1966","1966","kg CO2eq/kg product","105.4525","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1967","1967","kg CO2eq/kg product","106.5046","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1968","1968","kg CO2eq/kg product","106.8264","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1969","1969","kg CO2eq/kg product","107.1353","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1970","1970","kg CO2eq/kg product","105.4367","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1971","1971","kg CO2eq/kg product","103.2246","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1972","1972","kg CO2eq/kg product","102.4582","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1973","1973","kg CO2eq/kg product","99.415","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1974","1974","kg CO2eq/kg product","98.4607","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1975","1975","kg CO2eq/kg product","97.8131","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1976","1976","kg CO2eq/kg product","95.6112","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1977","1977","kg CO2eq/kg product","95.0861","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1978","1978","kg CO2eq/kg product","96.2022","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1979","1979","kg CO2eq/kg product","94.2245","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1980","1980","kg CO2eq/kg product","93.4194","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1981","1981","kg CO2eq/kg product","90.8772","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1982","1982","kg CO2eq/kg product","86.7511","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1983","1983","kg CO2eq/kg product","87.1804","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1984","1984","kg CO2eq/kg product","84.82","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1985","1985","kg CO2eq/kg product","82.7573","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1986","1986","kg CO2eq/kg product","81.2578","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1987","1987","kg CO2eq/kg product","80.6352","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1988","1988","kg CO2eq/kg product","77.6594","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1989","1989","kg CO2eq/kg product","77.4757","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1990","1990","kg CO2eq/kg product","76.832","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1991","1991","kg CO2eq/kg product","74.2182","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1992","1992","kg CO2eq/kg product","74.5378","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1993","1993","kg CO2eq/kg product","72.1185","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1994","1994","kg CO2eq/kg product","69.7827","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1995","1995","kg CO2eq/kg product","68.1892","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1996","1996","kg CO2eq/kg product","71.868","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1997","1997","kg CO2eq/kg product","66.0467","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1998","1998","kg CO2eq/kg product","66.3295","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","1999","1999","kg CO2eq/kg product","65.3576","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","2000","2000","kg CO2eq/kg product","65.1938","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","2001","2001","kg CO2eq/kg product","65.4022","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","2002","2002","kg CO2eq/kg product","64.0568","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","2003","2003","kg CO2eq/kg product","66.6297","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","2004","2004","kg CO2eq/kg product","65.183","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","2005","2005","kg CO2eq/kg product","63.9261","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","2006","2006","kg CO2eq/kg product","62.7612","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","2007","2007","kg CO2eq/kg product","61.359","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","2008","2008","kg CO2eq/kg product","61.1803","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","2009","2009","kg CO2eq/kg product","60.232","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","2010","2010","kg CO2eq/kg product","57.5012","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","2011","2011","kg CO2eq/kg product","57.1905","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","2012","2012","kg CO2eq/kg product","56.8239","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","2013","2013","kg CO2eq/kg product","56.0871","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","2014","2014","kg CO2eq/kg product","56.0798","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","2015","2015","kg CO2eq/kg product","55.3591","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","947","Meat, buffalo","2016","2016","kg CO2eq/kg product","55.4973","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1961","1961","kg CO2eq/kg product","1.6897","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1962","1962","kg CO2eq/kg product","1.6719","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1963","1963","kg CO2eq/kg product","1.6584","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1964","1964","kg CO2eq/kg product","1.6496","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1965","1965","kg CO2eq/kg product","1.6492","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1966","1966","kg CO2eq/kg product","1.6468","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1967","1967","kg CO2eq/kg product","1.6895","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1968","1968","kg CO2eq/kg product","1.6632","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1969","1969","kg CO2eq/kg product","1.6549","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1970","1970","kg CO2eq/kg product","1.7136","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1971","1971","kg CO2eq/kg product","1.7338","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1972","1972","kg CO2eq/kg product","1.7284","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1973","1973","kg CO2eq/kg product","1.7137","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1974","1974","kg CO2eq/kg product","1.6615","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1975","1975","kg CO2eq/kg product","1.6234","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1976","1976","kg CO2eq/kg product","1.6151","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1977","1977","kg CO2eq/kg product","1.6164","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1978","1978","kg CO2eq/kg product","1.5385","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1979","1979","kg CO2eq/kg product","1.5523","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1980","1980","kg CO2eq/kg product","1.5908","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1981","1981","kg CO2eq/kg product","1.5547","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1982","1982","kg CO2eq/kg product","1.5261","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1983","1983","kg CO2eq/kg product","1.4298","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1984","1984","kg CO2eq/kg product","1.4352","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1985","1985","kg CO2eq/kg product","1.4028","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1986","1986","kg CO2eq/kg product","1.4265","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1987","1987","kg CO2eq/kg product","1.44","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1988","1988","kg CO2eq/kg product","1.4291","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1989","1989","kg CO2eq/kg product","1.417","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1990","1990","kg CO2eq/kg product","1.3952","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1991","1991","kg CO2eq/kg product","1.4486","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1992","1992","kg CO2eq/kg product","1.3607","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1993","1993","kg CO2eq/kg product","1.3181","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1994","1994","kg CO2eq/kg product","1.2893","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1995","1995","kg CO2eq/kg product","1.2148","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1996","1996","kg CO2eq/kg product","1.1855","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1997","1997","kg CO2eq/kg product","1.1596","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1998","1998","kg CO2eq/kg product","1.1555","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","1999","1999","kg CO2eq/kg product","1.1104","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2000","2000","kg CO2eq/kg product","1.0949","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2001","2001","kg CO2eq/kg product","1.0854","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2002","2002","kg CO2eq/kg product","1.0791","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2003","2003","kg CO2eq/kg product","1.0494","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2004","2004","kg CO2eq/kg product","1.0427","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2005","2005","kg CO2eq/kg product","1.0344","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2006","2006","kg CO2eq/kg product","1.0213","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2007","2007","kg CO2eq/kg product","1.0147","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2008","2008","kg CO2eq/kg product","1.0039","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2009","2009","kg CO2eq/kg product","0.9948","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2010","2010","kg CO2eq/kg product","0.9791","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2011","2011","kg CO2eq/kg product","0.9653","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2012","2012","kg CO2eq/kg product","0.9516","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2013","2013","kg CO2eq/kg product","0.9324","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2014","2014","kg CO2eq/kg product","0.8986","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2015","2015","kg CO2eq/kg product","0.9089","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2016","2016","kg CO2eq/kg product","0.9067","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1961","1961","kg CO2eq/kg product","43.8651","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1962","1962","kg CO2eq/kg product","43.252","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1963","1963","kg CO2eq/kg product","43.3207","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1964","1964","kg CO2eq/kg product","44.027","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1965","1965","kg CO2eq/kg product","44.4964","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1966","1966","kg CO2eq/kg product","44.0231","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1967","1967","kg CO2eq/kg product","43.5618","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1968","1968","kg CO2eq/kg product","42.8697","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1969","1969","kg CO2eq/kg product","43.7275","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1970","1970","kg CO2eq/kg product","41.732","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1971","1971","kg CO2eq/kg product","41.2118","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1972","1972","kg CO2eq/kg product","39.8167","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1973","1973","kg CO2eq/kg product","40.3221","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1974","1974","kg CO2eq/kg product","42.861","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1975","1975","kg CO2eq/kg product","42.3025","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1976","1976","kg CO2eq/kg product","42.0044","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1977","1977","kg CO2eq/kg product","40.9377","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1978","1978","kg CO2eq/kg product","40.695","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1979","1979","kg CO2eq/kg product","41.6243","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1980","1980","kg CO2eq/kg product","40.7211","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1981","1981","kg CO2eq/kg product","39.5268","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1982","1982","kg CO2eq/kg product","40.098","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1983","1983","kg CO2eq/kg product","38.4688","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1984","1984","kg CO2eq/kg product","38.5064","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1985","1985","kg CO2eq/kg product","37.8695","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1986","1986","kg CO2eq/kg product","38.1963","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1987","1987","kg CO2eq/kg product","37.8472","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1988","1988","kg CO2eq/kg product","36.759","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1989","1989","kg CO2eq/kg product","36.7754","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1990","1990","kg CO2eq/kg product","35.8695","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1991","1991","kg CO2eq/kg product","34.3866","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1992","1992","kg CO2eq/kg product","32.4356","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1993","1993","kg CO2eq/kg product","30.854","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1994","1994","kg CO2eq/kg product","29.7384","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1995","1995","kg CO2eq/kg product","28.4326","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1996","1996","kg CO2eq/kg product","28.3374","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","977","Meat, sheep","1997","1997","kg CO2eq/kg product","27.03","Fc","Calculated data"
